source,target,source_name,target_name,role,sum_box_office,avg_box_office,avg_rating,movies
15277,5553,Jon Favreau,Harry Gregson-Williams,Music Composer,174822325.0,174822325,5.59,"[{""id"": 49849, ""title"": ""Cowboys & Aliens"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0409847/"", ""rating"": 5.591, ""revenue"": 174822325}]"
15277,3032,Jon Favreau,Robert Leighton,Editor,45967935.0,45967935,7.12,"[{""id"": 212778, ""title"": ""Chef"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt2883512/"", ""rating"": 7.122, ""revenue"": 45967935}]"
15277,50140,Jon Favreau,Kramer Morgenthau,Cinematographer,45967935.0,45967935,7.12,"[{""id"": 212778, ""title"": ""Chef"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt2883512/"", ""rating"": 7.122, ""revenue"": 45967935}]"
15277,10574,Jon Favreau,Mark Livolsi,Editor,2629626001.0,1314813000,6.99,"[{""id"": 278927, ""title"": ""The Jungle Book"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt3040964/"", ""rating"": 6.86, ""revenue"": 966550600}, {""id"": 420818, ""title"": ""The Lion King"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt6105098/"", ""rating"": 7.123, ""revenue"": 1663075401}]"
15277,9341,Jon Favreau,Bill Pope,Cinematographer,966550600.0,966550600,6.86,"[{""id"": 278927, ""title"": ""The Jungle Book"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt3040964/"", ""rating"": 6.86, ""revenue"": 966550600}]"
15277,8750,Jon Favreau,Caleb Deschanel,Cinematographer,1663075401.0,1663075401,7.12,"[{""id"": 420818, ""title"": ""The Lion King"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt6105098/"", ""rating"": 7.123, ""revenue"": 1663075401}]"
15277,947,Jon Favreau,Hans Zimmer,Music Composer,1663075401.0,1663075401,7.12,"[{""id"": 420818, ""title"": ""The Lion King"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt6105098/"", ""rating"": 7.123, ""revenue"": 1663075401}]"
15277,10851,Jon Favreau,Ramin Djawadi,Music Composer,585174222.0,585174222,7.64,"[{""id"": 1726, ""title"": ""Iron Man"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0371746/"", ""rating"": 7.639, ""revenue"": 585174222}]"
7087,21201,Brad Bird,Darren T. Holmes,Editor,646885305.0,323442652,7.87,"[{""id"": 2062, ""title"": ""Ratatouille"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0382932/"", ""rating"": 7.808, ""revenue"": 623726000}, {""id"": 10386, ""title"": ""The Iron Giant"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0129167/"", ""rating"": 7.926, ""revenue"": 23159305}]"
7087,7981,Brad Bird,Robert Anderson,Cinematographer,623726000.0,623726000,7.81,"[{""id"": 2062, ""title"": ""Ratatouille"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0382932/"", ""rating"": 7.808, ""revenue"": 623726000}]"
7087,12912,Brad Bird,Sharon Calahan,Cinematographer,623726000.0,623726000,7.81,"[{""id"": 2062, ""title"": ""Ratatouille"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0382932/"", ""rating"": 7.808, ""revenue"": 623726000}]"
7087,15347,Brad Bird,Michael Giacchino,Music Composer,3401841153.0,680368231,7.26,"[{""id"": 2062, ""title"": ""Ratatouille"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0382932/"", ""rating"": 7.808, ""revenue"": 623726000}, {""id"": 9806, ""title"": ""The Incredibles"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0317705/"", ""rating"": 7.7, ""revenue"": 631442092}, {""id"": 56292, ""title"": ""Mission: Impossible - Ghost Protocol"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1229238/"", ""rating"": 7.071, ""revenue"": 694713380}, {""id"": 158852, ""title"": ""Tomorrowland"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt1964418/"", ""rating"": 6.256, ""revenue"": 209154322}, {""id"": 260513, ""title"": ""Incredibles 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3606756/"", ""rating"": 7.478, ""revenue"": 1242805359}]"
7087,65332,Brad Bird,Steven Wilzbach,Cinematographer,23159305.0,23159305,7.93,"[{""id"": 10386, ""title"": ""The Iron Giant"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0129167/"", ""rating"": 7.926, ""revenue"": 23159305}]"
7087,7714,Brad Bird,Michael Kamen,Music Composer,23159305.0,23159305,7.93,"[{""id"": 10386, ""title"": ""The Iron Giant"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0129167/"", ""rating"": 7.926, ""revenue"": 23159305}]"
7087,59363,Brad Bird,Stephen Schaffer,Editor,1874247451.0,937123726,7.59,"[{""id"": 9806, ""title"": ""The Incredibles"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0317705/"", ""rating"": 7.7, ""revenue"": 631442092}, {""id"": 260513, ""title"": ""Incredibles 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3606756/"", ""rating"": 7.478, ""revenue"": 1242805359}]"
7087,7975,Brad Bird,Patrick Lin,Cinematographer,631442092.0,631442092,7.7,"[{""id"": 9806, ""title"": ""The Incredibles"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0317705/"", ""rating"": 7.7, ""revenue"": 631442092}]"
7087,8104,Brad Bird,Janet Lucroy,Cinematographer,631442092.0,631442092,7.7,"[{""id"": 9806, ""title"": ""The Incredibles"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0317705/"", ""rating"": 7.7, ""revenue"": 631442092}]"
7087,59362,Brad Bird,Andrew Jimenez,Cinematographer,631442092.0,631442092,7.7,"[{""id"": 9806, ""title"": ""The Incredibles"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0317705/"", ""rating"": 7.7, ""revenue"": 631442092}]"
7087,10766,Brad Bird,Paul Hirsch,Editor,694713380.0,694713380,7.07,"[{""id"": 56292, ""title"": ""Mission: Impossible - Ghost Protocol"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1229238/"", ""rating"": 7.071, ""revenue"": 694713380}]"
7087,2950,Brad Bird,Robert Elswit,Cinematographer,694713380.0,694713380,7.07,"[{""id"": 56292, ""title"": ""Mission: Impossible - Ghost Protocol"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1229238/"", ""rating"": 7.071, ""revenue"": 694713380}]"
7087,1722,Brad Bird,Craig Wood,Editor,209154322.0,209154322,6.26,"[{""id"": 158852, ""title"": ""Tomorrowland"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt1964418/"", ""rating"": 6.256, ""revenue"": 209154322}]"
7087,154,Brad Bird,Walter Murch,Editor,209154322.0,209154322,6.26,"[{""id"": 158852, ""title"": ""Tomorrowland"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt1964418/"", ""rating"": 6.256, ""revenue"": 209154322}]"
7087,51333,Brad Bird,Claudio Miranda,Cinematographer,209154322.0,209154322,6.26,"[{""id"": 158852, ""title"": ""Tomorrowland"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt1964418/"", ""rating"": 6.256, ""revenue"": 209154322}]"
7087,1458009,Brad Bird,Erik Smitt,Cinematographer,1242805359.0,1242805359,7.48,"[{""id"": 260513, ""title"": ""Incredibles 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3606756/"", ""rating"": 7.478, ""revenue"": 1242805359}]"
7087,1742719,Brad Bird,Mahyar Abousaeedi,Cinematographer,1242805359.0,1242805359,7.48,"[{""id"": 260513, ""title"": ""Incredibles 2"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3606756/"", ""rating"": 7.478, ""revenue"": 1242805359}]"
7467,6581,David Fincher,Richard Francis-Bruce,Editor,327311859.0,327311859,8.37,"[{""id"": 807, ""title"": ""Se7en"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0114369/"", ""rating"": 8.369, ""revenue"": 327311859}]"
7467,2240,David Fincher,Darius Khondji,Cinematographer,524391405.0,262195702,7.57,"[{""id"": 807, ""title"": ""Se7en"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0114369/"", ""rating"": 8.369, ""revenue"": 327311859}, {""id"": 4547, ""title"": ""Panic Room"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0258000/"", ""rating"": 6.762, ""revenue"": 197079546}]"
7467,117,David Fincher,Howard Shore,Music Composer,633815053.0,211271684,7.58,"[{""id"": 807, ""title"": ""Se7en"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0114369/"", ""rating"": 8.369, ""revenue"": 327311859}, {""id"": 2649, ""title"": ""The Game"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119174/"", ""rating"": 7.6, ""revenue"": 109423648}, {""id"": 4547, ""title"": ""Panic Room"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0258000/"", ""rating"": 6.762, ""revenue"": 197079546}]"
7467,17455,David Fincher,Angus Wall,Editor,1075205991.0,215041198,7.32,"[{""id"": 1949, ""title"": ""Zodiac"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0443706/"", ""rating"": 7.52, ""revenue"": 84785914}, {""id"": 4547, ""title"": ""Panic Room"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0258000/"", ""rating"": 6.762, ""revenue"": 197079546}, {""id"": 4922, ""title"": ""The Curious Case of Benjamin Button"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0421715/"", ""rating"": 7.579, ""revenue"": 335802786}, {""id"": 37799, ""title"": ""The Social Network"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1285016/"", ""rating"": 7.361, ""revenue"": 224920315}, {""id"": 65754, ""title"": ""The Girl with the Dragon Tattoo"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1568346/"", ""rating"": 7.4, ""revenue"": 232617430}]"
7467,10688,David Fincher,Harris Savides,Cinematographer,194209562.0,97104781,7.56,"[{""id"": 1949, ""title"": ""Zodiac"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0443706/"", ""rating"": 7.52, ""revenue"": 84785914}, {""id"": 2649, ""title"": ""The Game"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119174/"", ""rating"": 7.6, ""revenue"": 109423648}]"
7467,8422,David Fincher,David Shire,Music Composer,84785914.0,84785914,7.52,"[{""id"": 1949, ""title"": ""Zodiac"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0443706/"", ""rating"": 7.52, ""revenue"": 84785914}]"
7467,7480,David Fincher,James Haygood,Editor,407356947.0,135785649,7.6,"[{""id"": 2649, ""title"": ""The Game"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119174/"", ""rating"": 7.6, ""revenue"": 109423648}, {""id"": 4547, ""title"": ""Panic Room"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0258000/"", ""rating"": 6.762, ""revenue"": 197079546}, {""id"": 550, ""title"": ""Fight Club"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0137523/"", ""rating"": 8.439, ""revenue"": 100853753}]"
7467,964726,David Fincher,Kirk Baxter,Editor,1162793146.0,232558629,7.39,"[{""id"": 4922, ""title"": ""The Curious Case of Benjamin Button"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0421715/"", ""rating"": 7.579, ""revenue"": 335802786}, {""id"": 37799, ""title"": ""The Social Network"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1285016/"", ""rating"": 7.361, ""revenue"": 224920315}, {""id"": 65754, ""title"": ""The Girl with the Dragon Tattoo"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1568346/"", ""rating"": 7.4, ""revenue"": 232617430}, {""id"": 210577, ""title"": ""Gone Girl"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt2267998/"", ""rating"": 7.893, ""revenue"": 369330363}, {""id"": 614560, ""title"": ""Mank"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt10618286/"", ""rating"": 6.733, ""revenue"": 122252}]"
7467,51333,David Fincher,Claudio Miranda,Cinematographer,335802786.0,335802786,7.58,"[{""id"": 4922, ""title"": ""The Curious Case of Benjamin Button"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0421715/"", ""rating"": 7.579, ""revenue"": 335802786}]"
7467,2949,David Fincher,Alexandre Desplat,Music Composer,335802786.0,335802786,7.58,"[{""id"": 4922, ""title"": ""The Curious Case of Benjamin Button"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0421715/"", ""rating"": 7.579, ""revenue"": 335802786}]"
7467,5056,David Fincher,Terry Rawlings,Editor,159773545.0,159773545,6.36,"[{""id"": 8077, ""title"": ""Alien\u00b3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0103644/"", ""rating"": 6.355, ""revenue"": 159773545}]"
7467,5581,David Fincher,Elliot Goldenthal,Music Composer,159773545.0,159773545,6.36,"[{""id"": 8077, ""title"": ""Alien\u00b3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0103644/"", ""rating"": 6.355, ""revenue"": 159773545}]"
7467,7479,David Fincher,Jeff Cronenweth,Cinematographer,927721861.0,231930465,7.77,"[{""id"": 37799, ""title"": ""The Social Network"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1285016/"", ""rating"": 7.361, ""revenue"": 224920315}, {""id"": 65754, ""title"": ""The Girl with the Dragon Tattoo"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1568346/"", ""rating"": 7.4, ""revenue"": 232617430}, {""id"": 210577, ""title"": ""Gone Girl"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt2267998/"", ""rating"": 7.893, ""revenue"": 369330363}, {""id"": 550, ""title"": ""Fight Club"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0137523/"", ""rating"": 8.439, ""revenue"": 100853753}]"
7467,3186,David Fincher,Trent Reznor,Music Composer,826990360.0,206747590,7.35,"[{""id"": 37799, ""title"": ""The Social Network"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1285016/"", ""rating"": 7.361, ""revenue"": 224920315}, {""id"": 65754, ""title"": ""The Girl with the Dragon Tattoo"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1568346/"", ""rating"": 7.4, ""revenue"": 232617430}, {""id"": 210577, ""title"": ""Gone Girl"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt2267998/"", ""rating"": 7.893, ""revenue"": 369330363}, {""id"": 614560, ""title"": ""Mank"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt10618286/"", ""rating"": 6.733, ""revenue"": 122252}]"
7467,142391,David Fincher,Atticus Ross,Music Composer,826990360.0,206747590,7.35,"[{""id"": 37799, ""title"": ""The Social Network"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1285016/"", ""rating"": 7.361, ""revenue"": 224920315}, {""id"": 65754, ""title"": ""The Girl with the Dragon Tattoo"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1568346/"", ""rating"": 7.4, ""revenue"": 232617430}, {""id"": 210577, ""title"": ""Gone Girl"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt2267998/"", ""rating"": 7.893, ""revenue"": 369330363}, {""id"": 614560, ""title"": ""Mank"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt10618286/"", ""rating"": 6.733, ""revenue"": 122252}]"
7467,1519399,David Fincher,Erik Messerschmidt,Cinematographer,122252.0,122252,6.73,"[{""id"": 614560, ""title"": ""Mank"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt10618286/"", ""rating"": 6.733, ""revenue"": 122252}]"
7467,7477,David Fincher,John King,Music Composer,100853753.0,100853753,8.44,"[{""id"": 550, ""title"": ""Fight Club"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0137523/"", ""rating"": 8.439, ""revenue"": 100853753}]"
7467,7478,David Fincher,Michael Simpson,Music Composer,100853753.0,100853753,8.44,"[{""id"": 550, ""title"": ""Fight Club"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0137523/"", ""rating"": 8.439, ""revenue"": 100853753}]"
6159,6189,Ron Howard,Daniel P. Hanley,Editor,3952866447.0,179675748,6.71,"[{""id"": 453, ""title"": ""A Beautiful Mind"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0268978/"", ""rating"": 7.852, ""revenue"": 316800000}, {""id"": 568, ""title"": ""Apollo 13"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0112384/"", ""rating"": 7.445, ""revenue"": 355237933}, {""id"": 591, ""title"": ""The Da Vinci Code"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0382625/"", ""rating"": 6.722, ""revenue"": 767820459}, {""id"": 847, ""title"": ""Willow"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0096446/"", ""rating"": 7.02, ""revenue"": 57269863}, {""id"": 921, ""title"": ""Cinderella Man"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0352248/"", ""rating"": 7.531, ""revenue"": 108539911}, {""id"": 1552, ""title"": ""Parenthood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0098067/"", ""rating"": 6.698, ""revenue"": 126297830}, {""id"": 10328, ""title"": ""Cocoon"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088933/"", ""rating"": 6.605, ""revenue"": 85313124}, {""id"": 2619, ""title"": ""Splash"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088161/"", ""rating"": 6.253, ""revenue"": 69821334}, {""id"": 2924, ""title"": ""Backdraft"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0101393/"", ""rating"": 6.637, ""revenue"": 152368585}, {""id"": 3595, ""title"": ""Ransom"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0117438/"", ""rating"": 6.65, ""revenue"": 309492681}, {""id"": 11259, ""title"": ""Far and Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0104231/"", ""rating"": 6.7, ""revenue"": 137783840}, {""id"": 11499, ""title"": ""Frost/Nixon"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0870111/"", ""rating"": 7.304, ""revenue"": 18593156}, {""id"": 12146, ""title"": ""The Missing"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0338188/"", ""rating"": 6.293, ""revenue"": 38364277}, {""id"": 8871, ""title"": ""How the Grinch Stole Christmas"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0170016/"", ""rating"": 6.739, ""revenue"": 345823040}, {""id"": 12280, ""title"": ""The Paper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0110771/"", ""rating"": 6.6, ""revenue"": 48400000}, {""id"": 13448, ""title"": ""Angels & Demons"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0808151/"", ""rating"": 6.701, ""revenue"": 485930816}, {""id"": 13698, ""title"": ""Gung Ho"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0091159/"", ""rating"": 6.017, ""revenue"": 36611610}, {""id"": 14742, ""title"": ""Night Shift"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0084412/"", ""rating"": 6.0, ""revenue"": 21095683}, {""id"": 44564, ""title"": ""The Dilemma"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1578275/"", ""rating"": 5.315, ""revenue"": 67112664}, {""id"": 96721, ""title"": ""Rush"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1979320/"", ""rating"": 7.71, ""revenue"": 90247624}, {""id"": 205775, ""title"": ""In the Heart of the Sea"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1390411/"", ""rating"": 6.748, ""revenue"": 93920758}, {""id"": 207932, ""title"": ""Inferno"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt3062096/"", ""rating"": 6.058, ""revenue"": 220021259}]"
6159,6190,Ron Howard,Mike Hill,Editor,3732845188.0,177754533,6.74,"[{""id"": 453, ""title"": ""A Beautiful Mind"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0268978/"", ""rating"": 7.852, ""revenue"": 316800000}, {""id"": 568, ""title"": ""Apollo 13"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0112384/"", ""rating"": 7.445, ""revenue"": 355237933}, {""id"": 591, ""title"": ""The Da Vinci Code"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0382625/"", ""rating"": 6.722, ""revenue"": 767820459}, {""id"": 847, ""title"": ""Willow"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0096446/"", ""rating"": 7.02, ""revenue"": 57269863}, {""id"": 921, ""title"": ""Cinderella Man"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0352248/"", ""rating"": 7.531, ""revenue"": 108539911}, {""id"": 1552, ""title"": ""Parenthood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0098067/"", ""rating"": 6.698, ""revenue"": 126297830}, {""id"": 10328, ""title"": ""Cocoon"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088933/"", ""rating"": 6.605, ""revenue"": 85313124}, {""id"": 2619, ""title"": ""Splash"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088161/"", ""rating"": 6.253, ""revenue"": 69821334}, {""id"": 2924, ""title"": ""Backdraft"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0101393/"", ""rating"": 6.637, ""revenue"": 152368585}, {""id"": 3595, ""title"": ""Ransom"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0117438/"", ""rating"": 6.65, ""revenue"": 309492681}, {""id"": 11259, ""title"": ""Far and Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0104231/"", ""rating"": 6.7, ""revenue"": 137783840}, {""id"": 11499, ""title"": ""Frost/Nixon"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0870111/"", ""rating"": 7.304, ""revenue"": 18593156}, {""id"": 12146, ""title"": ""The Missing"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0338188/"", ""rating"": 6.293, ""revenue"": 38364277}, {""id"": 8871, ""title"": ""How the Grinch Stole Christmas"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0170016/"", ""rating"": 6.739, ""revenue"": 345823040}, {""id"": 12280, ""title"": ""The Paper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0110771/"", ""rating"": 6.6, ""revenue"": 48400000}, {""id"": 13448, ""title"": ""Angels & Demons"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0808151/"", ""rating"": 6.701, ""revenue"": 485930816}, {""id"": 13698, ""title"": ""Gung Ho"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0091159/"", ""rating"": 6.017, ""revenue"": 36611610}, {""id"": 14742, ""title"": ""Night Shift"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0084412/"", ""rating"": 6.0, ""revenue"": 21095683}, {""id"": 44564, ""title"": ""The Dilemma"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1578275/"", ""rating"": 5.315, ""revenue"": 67112664}, {""id"": 96721, ""title"": ""Rush"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1979320/"", ""rating"": 7.71, ""revenue"": 90247624}, {""id"": 205775, ""title"": ""In the Heart of the Sea"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt1390411/"", ""rating"": 6.748, ""revenue"": 93920758}]"
6159,151,Ron Howard,Roger Deakins,Cinematographer,316800000.0,316800000,7.85,"[{""id"": 453, ""title"": ""A Beautiful Mind"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0268978/"", ""rating"": 7.852, ""revenue"": 316800000}]"
6159,1729,Ron Howard,James Horner,Music Composer,1508300918.0,215471560,6.94,"[{""id"": 453, ""title"": ""A Beautiful Mind"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0268978/"", ""rating"": 7.852, ""revenue"": 316800000}, {""id"": 568, ""title"": ""Apollo 13"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0112384/"", ""rating"": 7.445, ""revenue"": 355237933}, {""id"": 847, ""title"": ""Willow"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0096446/"", ""rating"": 7.02, ""revenue"": 57269863}, {""id"": 10328, ""title"": ""Cocoon"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088933/"", ""rating"": 6.605, ""revenue"": 85313124}, {""id"": 3595, ""title"": ""Ransom"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0117438/"", ""rating"": 6.65, ""revenue"": 309492681}, {""id"": 12146, ""title"": ""The Missing"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0338188/"", ""rating"": 6.293, ""revenue"": 38364277}, {""id"": 8871, ""title"": ""How the Grinch Stole Christmas"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0170016/"", ""rating"": 6.739, ""revenue"": 345823040}]"
6159,1060,Ron Howard,Dean Cundey,Cinematographer,355237933.0,355237933,7.45,"[{""id"": 568, ""title"": ""Apollo 13"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0112384/"", ""rating"": 7.445, ""revenue"": 355237933}]"
6159,8408,Ron Howard,Salvatore Totino,Cinematographer,1706382542.0,243768935,6.56,"[{""id"": 591, ""title"": ""The Da Vinci Code"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0382625/"", ""rating"": 6.722, ""revenue"": 767820459}, {""id"": 921, ""title"": ""Cinderella Man"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0352248/"", ""rating"": 7.531, ""revenue"": 108539911}, {""id"": 11499, ""title"": ""Frost/Nixon"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0870111/"", ""rating"": 7.304, ""revenue"": 18593156}, {""id"": 12146, ""title"": ""The Missing"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0338188/"", ""rating"": 6.293, ""revenue"": 38364277}, {""id"": 13448, ""title"": ""Angels & Demons"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0808151/"", ""rating"": 6.701, ""revenue"": 485930816}, {""id"": 44564, ""title"": ""The Dilemma"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1578275/"", ""rating"": 5.315, ""revenue"": 67112664}, {""id"": 207932, ""title"": ""Inferno"", ""genre"": ""Mystery"", ""link"": ""https://www.imdb.com/title/tt3062096/"", ""rating"": 6.058, ""revenue"": 220021259}]"
